enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
8534,64,0.624,1,0,2,0,5,6,0,5,3,89,0
12808,5,0.92,1,0,2,0,5,4,4,3,1,16,0
14418,64,0.624,1,0,0,0,5,2,3,5,1,302,1
32054,64,0.624,1,1,1,0,5,4,7,5,1,40,1
544,49,0.92,0,0,2,1,5,10,3,1,1,35,1
15999,5,0.92,1,0,2,0,5,19,1,5,4,50,0
22441,3,0.558,1,0,1,2,5,5,6,5,1,87,0
5059,65,0.899,1,1,2,0,5,0,8,6,0,96,1
5165,64,0.624,1,1,2,2,5,3,8,5,0,2,0
7301,95,0.855,1,0,0,2,5,10,0,5,2,38,0
7177,13,0.926,1,0,2,0,5,9,0,5,5,7,1
14453,102,0.579,1,0,2,2,5,8,0,5,3,50,1
17105,5,0.92,1,0,2,0,5,5,2,5,0,43,0
20046,64,0.624,0,1,0,0,5,2,8,6,1,9,0
29250,64,0.624,1,1,2,2,5,2,3,5,1,144,1
8458,4,0.804,1,0,2,0,2,6,3,6,1,36,0
25676,13,0.926,1,0,2,0,5,16,4,5,0,48,1
48,65,0.899,1,0,2,0,5,2,8,5,1,37,0
17327,24,0.527,1,0,2,0,3,4,7,5,2,18,1
6325,5,0.92,1,0,0,0,5,9,1,5,1,102,0
28472,5,0.92,1,0,2,0,5,5,0,5,2,124,0
17862,41,0.689,0,0,0,0,5,14,8,6,5,51,1
19038,48,0.91,1,0,2,2,5,18,8,6,1,312,0
31800,70,0.939,1,1,0,1,5,7,8,6,1,182,0
15790,5,0.92,1,0,2,0,5,4,3,5,1,132,0
1595,103,0.939,1,1,2,3,5,21,8,6,5,82,0
8654,5,0.92,0,0,2,0,5,7,7,1,1,135,0
24096,120,0.925,1,0,1,0,5,13,3,0,2,13,0
23780,30,0.897,1,1,2,4,5,0,8,6,1,50,0
11216,5,0.92,1,0,0,3,4,13,5,5,5,28,0
32413,118,0.865,1,1,2,4,5,5,3,6,0,40,0
11675,103,0.939,1,0,2,0,5,18,3,5,5,170,0
4008,13,0.926,1,0,0,2,4,10,3,4,4,28,0
8989,64,0.624,1,1,2,0,3,11,8,6,0,66,0
26122,49,0.92,1,0,2,2,5,21,8,5,1,9,0
4139,112,0.923,1,0,2,2,5,14,1,5,4,11,1
16343,91,0.913,1,0,2,0,5,11,3,5,1,17,0
25352,15,0.743,1,0,2,0,5,11,6,6,1,118,0
22878,49,0.92,0,0,2,0,5,10,2,4,5,29,0
4632,50,0.767,1,1,0,0,5,9,8,5,0,182,0
5244,65,0.899,0,0,2,2,5,15,0,6,4,76,0
30917,5,0.92,0,1,2,0,1,21,8,6,5,33,1
27808,78,0.827,1,0,2,0,5,9,3,5,1,72,0
4556,64,0.624,1,1,0,1,5,2,8,6,1,107,0
25089,6,0.924,1,0,2,0,5,7,6,0,0,8,0
21528,61,0.682,1,1,2,0,5,15,8,6,1,66,1
3718,5,0.92,1,0,2,0,5,21,8,6,2,46,1
698,5,0.92,0,0,2,0,0,1,7,5,1,107,0
10924,48,0.91,1,0,2,0,5,5,0,5,0,94,0
8510,48,0.91,1,0,2,0,5,10,1,4,0,50,0
6904,64,0.624,2,0,0,0,5,1,8,6,1,39,1
21560,13,0.926,1,0,2,1,5,21,3,5,2,37,0
22490,13,0.926,1,1,0,1,5,6,2,5,4,144,0
7273,17,0.722,1,0,1,2,5,10,1,5,3,19,1
32515,13,0.926,2,0,2,1,5,16,8,6,2,28,0
7646,6,0.924,1,0,2,2,5,10,8,6,1,47,1
27728,5,0.92,1,0,2,0,5,21,3,4,5,7,0
5010,5,0.92,1,0,2,0,5,12,4,5,2,42,0
32024,5,0.92,1,1,2,0,2,5,1,4,2,37,0
16988,49,0.92,1,0,2,3,5,10,8,4,1,48,0
16478,13,0.926,1,1,2,0,5,2,0,5,1,46,0
1791,5,0.92,1,0,0,0,5,2,6,0,1,78,0
10441,122,0.915,0,0,2,3,5,21,1,4,0,110,0
5845,64,0.624,1,0,2,0,1,0,7,4,1,102,1
10081,15,0.743,1,0,2,0,5,5,6,0,1,8,0
7692,11,0.55,1,0,0,2,5,21,8,6,5,128,1
6002,4,0.804,1,0,0,0,5,14,3,4,2,46,0
30324,5,0.92,1,0,2,2,5,11,0,4,5,24,0
27171,45,0.769,1,0,1,2,5,7,3,6,3,13,0
22137,5,0.92,0,0,2,0,5,10,2,2,3,84,0
6549,64,0.624,1,0,2,0,5,21,1,5,1,36,1
2217,70,0.939,1,0,2,2,5,10,1,5,1,6,0
21102,48,0.91,1,0,2,0,5,3,6,5,2,34,0
9186,116,0.698,1,0,2,0,5,6,6,5,0,100,0
18482,64,0.624,1,0,2,0,5,5,3,5,1,52,0
8842,5,0.92,1,1,2,0,5,3,8,5,5,74,0
18304,93,0.666,1,1,0,1,5,2,8,6,1,110,0
24911,5,0.92,1,0,2,0,5,21,3,5,1,131,0
30338,13,0.926,1,0,2,0,5,21,1,5,2,12,0
29732,64,0.624,1,1,0,0,5,4,8,6,1,6,1
7348,95,0.855,1,1,0,0,5,3,1,5,1,51,0
24697,46,0.766,0,1,0,0,5,8,8,6,0,56,0
5332,112,0.923,1,0,2,2,5,12,1,5,2,18,0
7668,1,0.895,1,0,2,0,5,11,5,5,2,136,0
29917,50,0.767,1,1,0,0,5,4,8,6,1,14,1
32687,79,0.563,1,0,0,3,5,0,8,6,1,43,1
5103,30,0.897,1,0,2,0,5,21,2,4,1,108,0
23634,101,0.754,1,0,0,1,5,15,3,5,5,41,0
4161,5,0.92,1,0,2,0,5,6,0,5,1,70,0
17926,5,0.92,0,0,2,0,5,13,2,5,2,168,0
17409,64,0.624,1,0,2,2,5,14,3,1,1,224,0
24696,5,0.92,1,0,2,0,5,21,2,5,3,228,0
8628,113,0.698,1,0,2,0,5,7,4,5,1,131,0
7803,95,0.855,1,1,1,0,5,2,5,5,1,46,0
26593,5,0.92,1,0,2,0,5,14,8,6,1,44,0
19446,64,0.624,1,0,2,0,5,2,0,0,1,7,0
11623,64,0.624,0,0,0,0,5,0,7,5,1,68,1
24843,5,0.92,1,1,2,0,5,4,8,6,0,23,0
27457,112,0.923,1,0,2,0,5,21,6,5,5,83,0
26222,5,0.92,1,0,2,0,5,4,6,0,1,149,0
13702,101,0.754,1,0,2,0,5,5,5,5,1,162,0
10496,94,0.802,1,0,2,0,5,3,8,6,1,27,1
9028,51,0.903,1,0,0,0,5,6,7,1,5,119,0
23697,41,0.689,1,1,2,1,5,12,8,6,0,41,0
17258,11,0.55,1,1,0,0,5,0,3,3,0,72,1
29118,48,0.91,1,0,2,0,5,6,2,5,1,3,0
21009,5,0.92,1,0,2,0,5,11,3,5,2,28,0
17416,48,0.91,1,0,2,0,5,7,7,5,1,39,0
16999,77,0.776,1,0,2,0,3,6,6,5,3,144,0
21113,5,0.92,1,0,2,0,5,7,8,6,1,184,1
6814,64,0.624,1,1,1,0,4,5,7,1,3,37,0
2286,64,0.624,1,0,2,0,5,4,3,5,1,40,1
31848,13,0.926,1,0,2,0,5,7,2,5,1,44,0
14978,13,0.926,1,0,2,2,5,12,7,0,1,23,0
25014,48,0.91,1,0,2,2,5,21,3,5,3,138,0
29058,11,0.55,1,0,2,0,5,15,0,5,2,76,0
8650,74,0.893,1,0,2,0,4,5,3,5,2,29,0
25602,103,0.939,1,0,2,0,5,15,8,6,1,150,0
12933,48,0.91,1,0,2,3,5,9,2,5,1,61,0
17558,113,0.698,1,0,2,0,5,5,8,6,3,25,0
3475,5,0.92,1,0,2,0,5,21,0,5,1,130,0
27973,39,0.555,1,1,0,0,5,8,3,5,1,7,0
19905,5,0.92,1,0,2,0,5,19,1,5,5,62,0
20382,64,0.624,1,1,1,0,5,0,8,6,1,89,1
5940,81,0.725,1,0,2,2,5,9,1,5,2,18,0
15220,5,0.92,1,0,2,2,5,21,1,4,5,92,0
31035,22,0.479,1,1,2,1,5,2,4,5,2,39,0
12590,105,0.83,1,0,2,0,5,8,3,5,5,25,0
30022,5,0.92,1,0,2,0,5,10,6,5,1,294,0
22414,64,0.624,1,1,2,1,5,0,8,6,1,2,0
4168,48,0.91,1,0,2,2,1,15,1,5,2,1,0
10651,61,0.682,1,0,2,0,5,21,0,5,2,14,0
33164,99,0.884,1,0,2,0,5,21,2,5,5,80,0
28376,94,0.802,0,0,2,2,5,12,8,6,1,88,0
14024,5,0.92,1,0,2,0,5,8,0,4,1,8,0
15869,42,0.698,1,1,0,1,5,4,8,6,2,54,0
31229,64,0.624,1,0,2,0,5,6,6,5,2,32,1
6269,48,0.91,1,0,2,3,2,21,8,6,5,160,0
6680,64,0.624,1,0,2,0,5,2,3,5,1,10,0
928,48,0.91,1,0,2,0,5,10,3,6,3,10,0
19787,64,0.624,1,0,2,0,5,4,0,5,3,11,0
2255,33,0.698,1,1,1,0,5,21,3,5,1,90,0
1845,5,0.92,1,0,2,0,5,21,2,5,5,21,0
27412,5,0.92,1,0,2,0,5,9,4,5,2,36,0
6561,91,0.913,1,0,2,2,5,18,0,6,1,43,0
6679,64,0.624,1,0,2,0,5,10,1,5,1,35,1
2598,115,0.743,1,0,1,2,5,11,0,5,2,46,0
22758,4,0.804,1,1,2,0,5,2,8,6,0,53,1
21371,64,0.624,0,0,2,2,1,10,3,5,1,15,1
23082,2,0.887,1,1,2,2,5,10,8,6,2,24,1
22056,5,0.92,1,0,2,0,5,14,0,5,1,97,0
14729,48,0.91,0,1,0,1,5,2,8,6,1,5,0
27236,48,0.91,1,0,2,1,5,21,3,5,4,94,0
1503,5,0.92,1,0,2,0,1,2,8,6,1,44,1
17097,5,0.92,1,0,2,0,5,4,8,6,0,40,0
23406,99,0.884,1,0,2,0,2,6,8,6,5,28,0
33214,5,0.92,1,0,2,0,4,13,2,5,1,34,0
2717,30,0.897,1,1,0,1,5,5,8,6,0,18,0
2061,65,0.899,1,0,2,2,4,15,6,0,1,55,0
16897,64,0.624,0,1,0,1,5,3,8,6,0,140,0
4354,5,0.92,1,1,2,4,5,2,8,6,0,47,0
32779,55,0.878,1,0,2,0,5,6,8,6,1,20,0
2213,48,0.91,1,0,2,1,5,19,3,5,5,10,0
21386,82,0.89,1,0,2,0,5,21,8,6,2,106,0
24798,5,0.92,1,0,2,0,5,21,2,5,5,23,0
26203,83,0.762,1,1,2,0,5,3,7,5,2,110,1
29535,48,0.91,1,0,2,2,5,21,5,5,2,36,0
2371,13,0.926,1,1,0,0,5,6,3,5,1,162,0
18862,48,0.91,1,0,2,0,3,5,1,5,1,43,0
25837,5,0.92,1,0,2,0,3,9,3,5,5,30,0
8085,100,0.795,1,0,0,0,5,10,3,6,1,29,0
10117,95,0.855,1,1,2,0,5,4,2,5,2,75,0
4883,5,0.92,1,1,2,4,5,3,8,5,0,16,0
12166,45,0.769,1,1,2,1,5,1,8,6,1,29,0
27169,64,0.624,1,0,0,0,5,5,8,6,1,145,0
13295,102,0.579,1,1,0,1,5,4,8,6,0,38,0
15048,5,0.92,1,0,2,0,5,5,0,5,1,46,0
3681,5,0.92,1,0,2,0,5,8,6,1,3,38,0
28021,5,0.92,0,0,2,0,5,4,0,1,2,64,0
23035,64,0.624,1,0,2,0,5,3,4,5,2,20,1
14610,116,0.698,1,0,2,0,5,9,7,5,1,11,0
14556,64,0.624,1,0,2,0,5,4,5,5,0,25,1
33174,32,0.487,1,0,1,0,5,5,7,5,1,92,0
1941,64,0.624,1,1,0,1,5,5,8,5,0,14,1
6669,13,0.926,1,0,2,2,5,15,0,5,2,75,0
30752,46,0.766,0,0,2,0,5,6,3,5,4,8,0
4767,13,0.926,1,1,2,1,5,3,8,6,1,22,0
30629,3,0.558,1,0,2,0,5,8,7,0,1,21,1
19692,64,0.624,1,0,2,0,5,5,6,5,1,87,1
18236,5,0.92,1,0,1,0,5,6,2,5,1,32,0
31099,5,0.92,1,1,2,2,5,1,8,6,1,28,1
5868,113,0.698,1,0,0,0,5,10,8,6,1,16,0
17629,89,0.866,1,0,2,2,5,19,8,6,3,101,1
22493,39,0.555,1,1,0,0,5,2,8,6,1,64,1
3588,70,0.939,1,0,2,0,5,18,3,5,1,47,1
16269,5,0.92,1,0,2,2,5,17,2,5,2,15,0
25295,48,0.91,1,0,2,0,5,9,3,1,2,11,0
18997,30,0.897,1,1,2,0,5,4,8,6,1,22,0
17843,94,0.802,1,0,2,2,5,9,0,5,1,2,0
22458,83,0.762,1,1,2,1,5,2,8,6,0,69,0
10767,64,0.624,1,1,2,2,5,5,0,1,1,31,0
30728,101,0.754,1,0,1,2,5,11,4,4,1,2,1
29910,70,0.939,1,0,2,2,4,17,4,4,2,24,0
1565,5,0.92,1,1,0,1,5,6,8,2,0,56,0
32810,64,0.624,1,0,2,0,5,4,3,5,1,14,1
25531,5,0.92,1,0,2,0,5,21,3,1,2,22,0
15015,5,0.92,1,0,2,0,5,21,8,6,4,120,0
8479,74,0.893,1,1,2,4,5,4,8,6,0,17,0
16254,64,0.624,1,0,2,0,5,9,5,6,4,58,0
28182,83,0.762,1,0,2,0,5,21,4,4,5,22,0
17672,95,0.855,1,1,2,2,1,15,8,6,2,23,0
8131,5,0.92,1,0,1,0,5,4,2,5,4,100,0
30707,5,0.92,1,0,2,0,5,21,0,5,5,314,0
13067,13,0.926,1,1,0,0,5,5,1,5,1,7,1
26100,5,0.92,1,0,2,0,5,6,1,5,1,45,0
13090,95,0.855,1,1,2,1,5,4,8,6,0,63,0
28955,5,0.92,1,1,1,0,2,0,4,5,1,13,1
21981,5,0.92,0,0,2,0,5,8,8,6,1,3,0
16645,48,0.91,1,0,2,0,5,7,8,6,3,7,0
29531,13,0.926,0,1,1,0,5,1,2,5,1,33,0
27242,48,0.91,1,0,2,0,2,21,8,6,5,46,0
26574,3,0.558,1,1,0,0,5,3,8,6,0,24,0
12342,37,0.74,1,1,0,0,5,0,7,5,3,80,0
11573,95,0.855,1,0,2,3,5,21,2,5,2,153,0
13686,7,0.794,1,0,1,0,5,8,0,5,2,22,0
5701,65,0.899,0,0,2,0,5,15,1,5,0,12,0
30025,5,0.92,1,0,2,0,5,16,0,5,2,82,0
15654,13,0.926,0,1,2,2,5,13,4,4,5,44,0
1455,5,0.92,1,0,2,0,5,21,1,5,2,5,0
17528,69,0.848,1,0,2,0,5,15,0,2,1,39,0
9685,88,0.739,1,0,2,2,5,19,8,6,5,13,1
10886,5,0.92,0,0,2,0,5,12,5,5,4,54,0
16848,116,0.698,0,1,2,0,5,2,8,6,1,144,1
14910,13,0.926,1,0,1,0,5,14,2,5,5,98,0
8963,5,0.92,0,0,2,1,5,12,8,2,2,16,0
22987,5,0.92,1,0,2,0,5,4,3,5,1,52,0
18186,5,0.92,0,1,0,0,5,4,7,6,4,53,0
15116,88,0.739,1,1,0,0,5,7,8,6,2,83,1
3336,5,0.92,1,0,2,0,1,10,0,2,5,22,0
29638,77,0.776,1,0,0,2,5,8,3,5,2,24,0
29342,31,0.836,1,0,2,0,2,21,8,5,1,130,0
22943,5,0.92,1,0,2,0,5,21,0,5,5,32,0
19705,101,0.754,1,0,2,0,5,6,7,0,1,53,1
7985,82,0.89,1,0,2,2,5,10,0,5,1,57,0
4298,112,0.923,1,1,1,0,5,9,8,6,5,4,1
22301,13,0.926,1,1,0,0,0,6,8,6,1,25,0
2188,21,0.738,0,0,2,0,5,7,6,0,2,7,0
5982,48,0.91,1,0,2,2,5,21,1,5,5,98,0
18962,48,0.91,1,0,0,2,2,5,4,5,5,14,0
1512,5,0.92,1,1,2,0,2,21,2,5,2,156,0
8881,5,0.92,1,0,2,1,5,21,8,6,5,33,0
7293,5,0.92,1,0,2,0,5,19,8,6,5,49,1
26381,70,0.939,1,1,2,0,5,10,8,6,1,12,0
6421,48,0.91,1,0,2,0,5,7,8,6,1,45,0
3064,48,0.91,1,0,2,0,1,8,1,5,2,308,0
18377,64,0.624,1,0,2,0,5,4,8,5,0,2,1
2443,64,0.624,1,0,2,2,5,12,7,5,1,59,0
6924,94,0.802,1,1,2,0,5,1,7,3,1,51,1
29714,30,0.897,1,0,2,2,5,7,6,0,2,76,0
1071,5,0.92,1,1,0,1,5,3,3,6,1,3,0
3411,91,0.913,1,0,2,2,5,17,6,1,1,11,0
3959,64,0.624,1,0,2,0,5,6,3,5,5,92,0
22405,48,0.91,1,0,2,0,5,9,4,5,4,60,0
2356,7,0.794,1,0,2,0,5,4,8,6,2,5,0
18337,103,0.939,0,0,2,2,4,10,1,5,1,40,0
18452,35,0.763,1,0,2,0,5,12,6,5,0,97,0
10224,5,0.92,1,0,2,2,5,9,2,5,1,23,0
15884,93,0.666,1,1,2,0,1,17,4,5,2,60,0
26273,5,0.92,0,1,0,0,3,10,8,6,0,4,0
9842,48,0.91,1,0,2,2,5,21,8,6,1,43,0
2628,106,0.579,1,0,2,1,5,8,8,6,1,20,0
20871,100,0.795,1,0,1,0,5,9,0,5,4,52,0
25204,64,0.624,1,0,2,0,5,6,2,5,1,86,0
81,120,0.925,1,1,0,4,5,5,8,5,0,46,0
27899,48,0.91,1,1,2,2,2,16,2,5,4,18,0
17470,13,0.926,1,0,2,2,5,8,0,5,2,28,0
9114,82,0.89,1,0,2,2,5,21,3,5,2,8,0
21575,13,0.926,1,0,2,2,5,11,3,5,2,62,0
28002,5,0.92,1,0,2,0,2,3,0,2,5,68,1
17009,5,0.92,1,0,2,2,5,21,2,5,3,43,0
13035,13,0.926,1,0,2,2,5,8,3,5,1,34,0
16123,49,0.92,1,0,2,2,5,8,2,5,1,33,0
2382,105,0.83,1,0,2,2,5,14,1,5,1,48,0
27004,64,0.624,1,1,0,0,5,4,8,6,0,70,1
28686,5,0.92,1,0,2,0,5,15,8,5,3,40,0
7500,82,0.89,1,1,2,0,3,11,8,6,2,37,1
24765,2,0.887,1,1,0,1,5,4,8,6,1,210,0
29011,35,0.763,0,0,2,2,5,9,0,5,1,58,0
7734,61,0.682,1,0,2,0,4,6,3,5,1,202,0
9659,5,0.92,1,1,2,2,5,5,7,1,3,194,0
4731,74,0.893,1,1,2,1,5,5,8,6,0,43,0
5496,91,0.913,1,0,2,3,5,21,0,6,1,74,0
13580,13,0.926,1,0,2,0,5,6,7,5,5,107,0
12315,37,0.74,0,1,2,0,5,6,2,5,1,40,0
19637,64,0.624,1,1,2,0,5,0,8,6,1,111,1
26549,5,0.92,1,1,0,0,5,5,8,4,1,164,0
4146,5,0.92,1,1,2,1,5,2,8,6,0,41,0
23346,85,0.896,1,1,2,4,5,3,8,6,0,103,0
15524,13,0.926,1,1,2,2,5,8,2,5,1,18,0
5897,78,0.827,1,0,2,2,5,21,7,5,5,78,0
12271,5,0.92,1,0,2,0,5,9,0,1,1,28,0
15349,5,0.92,1,0,2,2,5,21,8,6,5,52,0
18027,11,0.55,1,1,0,0,5,2,8,6,0,12,1
13299,64,0.624,1,0,2,2,5,5,0,5,2,17,1
24538,13,0.926,1,0,2,0,5,21,8,6,4,15,0
14434,3,0.558,1,1,2,0,5,3,3,5,1,27,0
3034,48,0.91,1,0,2,0,5,6,1,5,1,7,0
10254,49,0.92,1,1,2,1,5,6,7,5,2,70,0
20097,5,0.92,2,0,2,2,5,21,8,6,3,107,1
17232,13,0.926,1,0,2,0,5,11,6,0,0,3,1
7231,2,0.887,1,1,0,0,5,6,8,6,0,140,0
7946,82,0.89,1,0,2,2,5,21,8,6,5,6,0
29862,49,0.92,1,0,1,0,5,7,3,2,2,74,0
22485,91,0.913,1,0,2,0,5,10,0,5,1,46,0
3033,95,0.855,1,0,0,2,5,12,8,6,2,91,0
18016,13,0.926,1,0,2,0,5,6,1,5,1,6,0
22666,48,0.91,1,0,2,0,2,7,7,5,1,8,0
19643,116,0.698,1,0,1,1,5,6,8,6,1,58,1
1865,64,0.624,0,0,2,2,5,8,4,5,1,92,0
29089,5,0.92,1,0,2,2,5,9,1,5,4,24,1
30880,64,0.624,1,1,2,0,5,0,2,5,1,7,0
29162,101,0.754,1,0,0,0,5,12,8,6,1,91,1
3633,5,0.92,1,0,1,0,5,11,2,5,2,174,0
27492,13,0.926,1,0,2,0,5,14,7,5,0,202,0
15785,5,0.92,0,0,2,0,0,14,7,5,1,112,1
29836,21,0.738,1,1,0,0,5,2,8,6,0,18,0
4714,95,0.855,1,0,2,2,5,16,8,6,1,53,0
13961,56,0.776,1,0,2,0,5,10,6,6,1,53,0
25210,13,0.926,1,1,1,1,5,4,2,5,2,5,0
23909,85,0.896,1,0,2,0,5,12,3,5,5,7,0
32773,5,0.92,1,1,2,0,5,15,0,1,1,182,0
12254,103,0.939,1,0,2,1,5,10,2,5,2,33,0
24237,91,0.913,1,0,2,0,5,10,7,6,1,56,0
3623,48,0.91,1,0,2,0,5,21,1,5,1,56,0
28551,5,0.92,1,0,2,0,0,20,8,6,4,58,1
10527,64,0.624,1,0,0,0,5,2,6,4,1,138,0
32357,98,0.698,0,1,0,4,5,0,8,5,0,37,1
10377,3,0.558,1,0,0,2,5,18,8,6,1,170,1
24972,2,0.887,1,1,2,1,5,2,8,6,0,214,0
24921,70,0.939,1,0,2,0,5,16,0,5,5,63,0
29875,48,0.91,1,0,2,1,5,6,8,6,1,36,0
32762,5,0.92,1,1,2,0,5,17,8,6,1,117,1
13507,48,0.91,2,0,2,0,5,8,8,6,1,13,0
19095,85,0.896,1,0,2,1,5,3,7,1,1,28,0
32452,49,0.92,1,0,2,0,5,10,8,6,1,68,0
27962,48,0.91,0,0,2,2,5,5,0,1,1,26,0
14819,68,0.698,1,0,2,1,5,4,0,5,2,45,1
22971,30,0.897,1,1,0,2,5,1,8,4,0,61,1
22142,11,0.55,1,1,0,0,5,2,8,6,1,144,1
10582,74,0.893,1,1,2,1,5,21,8,6,0,44,0
17808,5,0.92,1,0,2,0,5,11,8,6,5,42,1
20669,13,0.926,0,0,2,2,5,11,3,5,2,8,0
11699,49,0.92,0,0,2,0,5,21,8,6,5,58,0
26168,64,0.624,1,0,2,0,5,9,0,1,1,9,1
19027,5,0.92,1,0,2,0,5,16,0,5,1,37,0
24015,11,0.55,1,1,0,1,5,5,8,6,0,4,1
33299,6,0.924,1,0,2,2,5,21,1,5,1,149,0
1446,89,0.866,1,0,2,0,5,18,3,5,5,31,0
22901,78,0.827,1,0,2,2,5,21,7,0,4,210,0
8908,49,0.92,1,1,0,2,5,14,8,6,4,36,0
11618,64,0.624,1,0,2,2,5,5,8,6,2,52,0
31918,1,0.895,1,0,2,0,5,11,6,5,1,80,0
5463,64,0.624,1,0,2,2,5,8,2,5,1,36,1
29063,70,0.939,1,0,2,0,5,16,7,5,1,25,0
22884,91,0.913,1,0,2,0,5,11,2,5,1,64,0
28373,5,0.92,1,1,0,0,5,2,8,6,1,32,0
22425,30,0.897,1,0,2,2,5,21,8,6,1,23,0
14384,116,0.698,1,0,2,0,5,2,8,6,1,112,1
22924,56,0.776,1,1,0,0,5,3,0,5,1,41,0
26244,5,0.92,1,0,2,0,5,21,2,5,5,49,0
20036,48,0.91,1,0,2,0,0,7,3,5,4,26,0
9107,15,0.743,1,0,2,2,5,21,0,5,5,30,0
4815,89,0.866,1,1,0,1,5,4,8,6,0,122,0
10163,5,0.92,1,0,2,0,5,21,7,0,4,212,0
22220,49,0.92,1,0,2,0,5,12,3,5,5,192,0
18487,103,0.939,1,1,2,4,5,8,8,6,0,56,0
16013,5,0.92,1,1,0,0,5,6,2,4,1,42,0
12882,4,0.804,1,0,2,2,5,11,3,5,1,11,0
4306,68,0.698,1,0,2,0,5,21,8,6,1,50,0
21234,48,0.91,1,0,2,2,5,10,3,5,2,24,0
26607,5,0.92,1,0,2,0,5,3,0,5,2,76,0
13486,13,0.926,1,0,1,2,4,19,3,5,2,4,0
2844,7,0.794,1,0,2,0,3,11,0,2,1,242,0
15097,13,0.926,1,0,2,2,5,14,3,1,1,52,0
16844,49,0.92,1,0,2,0,5,21,0,5,5,20,0
21609,11,0.55,1,0,2,0,5,8,3,5,1,196,1
25094,11,0.55,1,0,1,0,5,6,8,6,2,16,1
17403,50,0.767,1,0,2,0,5,6,3,5,1,46,0
24262,106,0.579,1,1,0,0,2,0,8,6,5,18,0
6196,5,0.92,1,0,0,0,5,2,0,5,1,163,0
30125,13,0.926,1,1,1,2,5,21,1,2,1,20,0
13587,13,0.926,1,1,2,0,5,1,3,5,1,35,0
30622,24,0.527,1,0,2,0,5,5,7,5,2,66,1
9877,5,0.92,1,0,2,0,1,21,2,5,5,51,0
12024,95,0.855,1,1,2,4,5,3,8,6,1,65,0
141,95,0.855,1,0,2,2,5,8,5,5,2,10,0
22747,30,0.897,0,1,2,2,5,5,0,1,0,15,1
19490,64,0.624,1,0,2,0,5,9,6,1,4,50,1
8137,5,0.92,1,0,2,0,5,13,3,5,1,194,0
23581,5,0.92,1,0,1,0,5,3,3,5,2,7,0
31844,49,0.92,1,0,0,0,5,3,1,5,1,29,1
29021,120,0.925,1,0,2,0,5,5,3,5,1,21,0
5473,95,0.855,1,0,1,2,5,20,8,6,2,308,0
20194,5,0.92,1,0,2,0,5,2,4,5,1,72,0
6718,6,0.924,1,0,2,0,5,21,7,5,1,21,0
29403,48,0.91,1,0,2,2,5,21,1,2,5,73,0
28538,5,0.92,0,0,2,0,5,21,5,5,5,51,1
21200,5,0.92,1,0,2,0,5,21,1,5,5,8,0
29186,5,0.92,1,0,2,2,5,16,3,0,1,73,0
10134,5,0.92,1,1,2,0,5,15,1,5,1,16,0
6140,64,0.624,1,0,2,0,4,3,8,6,1,13,1
7579,5,0.92,1,0,2,3,5,14,3,1,1,4,0
23135,5,0.92,1,0,2,0,1,7,0,1,1,16,0
14312,83,0.762,1,0,2,0,5,7,8,6,5,113,0
18947,5,0.92,1,0,2,0,5,21,5,5,1,8,0
25374,5,0.92,1,1,2,0,5,9,0,5,5,25,0
14693,47,0.843,0,0,2,0,5,6,2,5,1,70,0
24809,5,0.92,1,1,0,0,5,3,7,4,1,51,1
26101,5,0.92,1,0,2,1,5,18,2,5,2,25,0
27475,49,0.92,1,0,2,0,5,21,8,6,2,90,1
8693,7,0.794,1,0,2,2,1,18,8,6,1,50,0
30520,49,0.92,1,0,2,0,5,6,4,4,2,130,0
27957,65,0.899,1,1,2,0,5,9,1,5,1,41,0
29845,64,0.624,1,0,2,2,5,8,0,5,1,104,0
20320,5,0.92,1,1,2,0,5,21,8,6,1,11,0
28367,5,0.92,1,0,2,0,5,16,8,6,1,25,1
32145,5,0.92,1,0,2,0,0,16,6,5,5,36,0
22438,51,0.903,1,1,2,0,1,4,2,5,1,200,0
19000,13,0.926,1,0,2,0,5,14,3,5,5,17,0
29364,114,0.925,1,0,2,0,5,14,8,6,1,11,1
8544,64,0.624,1,0,2,0,5,9,7,0,1,6,1
31725,95,0.855,0,0,2,0,5,4,6,6,1,5,0
7977,95,0.855,1,0,2,0,5,10,7,6,2,298,0
15491,48,0.91,1,0,2,0,5,21,4,1,2,23,0
1024,5,0.92,1,0,2,0,5,4,0,5,4,9,0
23782,13,0.926,1,1,0,1,5,11,8,6,1,48,0
15787,6,0.924,1,1,0,0,5,4,8,6,1,43,1
15921,30,0.897,1,0,2,2,5,21,0,5,5,30,0
26686,48,0.91,1,0,2,0,5,7,0,5,1,77,0
30873,5,0.92,1,0,2,0,5,13,7,1,1,157,0
15311,122,0.915,1,1,0,1,5,7,8,6,0,138,1
31789,5,0.92,1,0,2,0,5,13,5,5,5,11,0
20374,5,0.92,1,0,2,0,5,9,3,5,4,56,0
25390,22,0.479,1,1,2,0,5,3,3,5,1,23,1
22867,11,0.55,1,0,2,2,5,9,0,5,5,18,0
6024,48,0.91,1,0,2,0,5,21,3,5,0,110,1
33206,48,0.91,0,0,2,0,5,21,8,6,3,55,0
17676,48,0.91,0,0,2,2,2,4,3,5,2,25,0
9339,60,0.698,1,0,2,0,5,3,8,6,3,57,0
